"id","tid_not_to_be_used","airline","tag","tweet"
94360,567668543244619776,"SouthWest","lW?u8x48>Tha","@SouthwestAir you just validated why I don't fly with you.  Cheap, sure, but rude and unprofessional"
94367,567671732211679232,"SouthWest","lW?u8x48>Tha","Another late flight on Southwest Airlines this morning. 7th Flight in a row that's late in two weeks.  @SouthwestAir #southwestairstinks"
94481,567741461668827136,"American","lW?u8x48>Tha","@AmericanAir why wouldn't you facilitate travelers to other airports w/o charging a fee when all Nashville flights are being cancelled?"
94517,567749410592935936,"United","lW?u8x48>Tha","When I'm waiting for a flight to Korea, I want to help @united call customers' name correct. Or maybe even translate for them. #airport"
94518,567749414526394368,"VirginAmerica","lW?u8x48>Tha","Would like to thank @ExpediaUK and @VirginAmerica for poor customer service today. Not ideal spending your holiday in jfk for 13hrs"
94533,567755312195588096,"AlaskaAir","lW?u8x48>Tha","@AlaskaAir whats with the crappy service? No word from u about my lost kindle &amp; u checked my carry-on when you said curbside #betterflydelta"
94559,567761145671745536,"American","lW?u8x48>Tha","Asked AA1531 crew twice to ask entire row in front of mine to push seats up for takeoff #safety not a priority for @AmericanAir  #rude"
94765,567836456183570432,"United","lW?u8x48>Tha","@joshwolfcomedy @united CS in general is frustrating as f*ck most of the time. I'm sorry u have to deal w/ it / them as much as u travel!"
94766,567837074079916032,"JetBlue","lW?u8x48>Tha",".@JetBlue you have always received amazing reviews due to one free bag &amp; more leg room do you want ppl to hate u now? http://t.co/EKQTD92KqF"
94813,567857081677529088,"VirginAmerica","lW?u8x48>Tha","@Phoenix_Hotel Always looking for excuses to head your way. Great deals on @VirginAmerica from Austin."
94822,567860543404380160,"SouthWest","lW?u8x48>Tha","It's been a long day and now @SouthwestAir is making it longer with a ridiculous delay"
94841,567869273109958656,"SouthWest","lW?u8x48>Tha","@SouthwestAir who should I contact about a missing Rapid Rewards credit?"
94852,567874632805662720,"United","lW?u8x48>Tha","I book a flight w/ @united, they toss me to @SilverAirways and it's the worst travel experience I've had. Will never fly either again"
94958,567944038671728640,"VirginAmerica","lW?u8x48>Tha","@VirginAmerica has the absolute WORST flight attendants and customer service I have experience. This is a joke."
94959,567944509805301760,"American","lW?u8x48>Tha","@AmericanAir rudest agent EVER after waiting in line 2.5 hrs, &amp; taking &gt;1 hr to rebook us. condescending &amp; unhelpful. #worstcustomerservice"
95003,568029729594482688,"American","lW?u8x48>Tha","Stuck behind this @AmericanAir on the ground in DCA. Connection leaves in 30 mins. 1155 to MIA. Hold that 4 me? :-/ http://t.co/XNN9A2lCpE"
95008,568032657231257600,"American","lW?u8x48>Tha","On my @AmericanAir flight from #YYZ, I chose the bulgur wheat option for breakfast since I've never heard of it. You? http://t.co/FsNmBCZYeV"
95016,568036535125352448,"SouthWest","lW?u8x48>Tha","airtran has terrible customer service, seriously get your shit together and admit your system messed up @SouthwestAir"
95031,568047159746174976,"United","lW?u8x48>Tha","@united this is getting ridiculous. Now we're missing our connection."
95203,568126785134526464,"American","lW?u8x48>Tha","Worst experience flying @americanair ...  Up since 4am w/2 kids.  On 2nd stand-by. Hope to get to dest @ 10pm."
95224,568136612820824064,"AlaskaAir","lW?u8x48>Tha","Another maintenance delay on my @AlaskaAir flight. Lucky for me they take AMAZING care of us. Thats why #iFlyAlaska"
95248,568148999321952256,"American","lW?u8x48>Tha","second maintenance delay on @AmericanAir in two days.  mechanics haven't arrived yet because it's a shift change. Are you kidding me?"
95290,568164599192621056,"American","lW?u8x48>Tha","@AmericanAir POOR job in handling a major mess up w/Concierge Key member. Curious how bad they treat every 1 else. Rethinking @VirginAmerica"
95373,568199460498440192,"AlaskaAir","lW?u8x48>Tha","@AlaskaAir aye no problem!!"
95389,568205442901352448,"Delta","lW?u8x48>Tha","@DeltaAssist  complaint to Delta with no response, my 68 year old mother made an error on her departing flight from her Brothers funeral"
95415,568217389730570240,"JetBlue","lW?u8x48>Tha","How long can it possibly take to go from one terminal to another at #FLL? Can I have a SINGLE flight that is not delayed??? @JetBlue"
95486,568254907444297728,"American","lW?u8x48>Tha","@AmericanAir so we still don't have our bags. I am beyond frustrated.  Surely someone can show #LUV."
95499,568262273401110528,"SouthWest","lW?u8x48>Tha","Tweeting mid-air on my @SouthwestAir flight back to BOS. What an odd week it's already been getting stuck in Nashville. #travel"
95504,568265091226800128,"American","lW?u8x48>Tha","@AmericanAir Okay, I think 1565 has waited long enough for a gate at DFW..."
95507,568266069745528832,"American","lW?u8x48>Tha","@AmericanAir Your airline is a complete and utter disgrace you should be ashamed of yourselves for even being in business your pathetic"
95640,568427557525319680,"Delta","lW?u8x48>Tha","@deltaassist Screwed by @delta. Booked basic econ. Site says seat at check-in but when I checked in ticket says _seat assignment at gate_."
95645,568429484430528512,"American","lW?u8x48>Tha","are you fucking kidding me @AmericanAir @FaZeHugZ @Banks"
95688,568443178178777088,"Delta","lW?u8x48>Tha","@DeltaAssist Did not know Delta's internal policies &amp; also would have missed airport transfer. The bag was shown at check-in desk to DL rep"
95773,568479402910203904,"American","lW?u8x48>Tha","@elliebruecker @AmericanAir an 8 hour delay on international flights warrants a day's pass for a club. Trying to lose business to @Delta?"
95779,568480653819453440,"SouthWest","lW?u8x48>Tha","@SouthwestAir What's with the pricing cache?! About to book a flight, refreshed the page, &amp; the price jumped from $73 to $159. Ridiculous. "
95824,568499028335439872,"American","lW?u8x48>Tha","@BunkiePerkins @united I flew them today &amp; had a freaking REGIONAL jet to Cali from Dallas. 3 1/2 hrs in a tiny seat.  I miss @AmericanAir!"
95887,568523603504812032,"American","lW?u8x48>Tha","@AmericanAir you guys are killing me D60-D8 in 25 minutes and then D8-D60 in 40.Thanks for the workout!!  Both Late planes"
95891,568524387755753472,"Delta","lW?u8x48>Tha","@DeltaAssist After spending 25 minutes on hold on the number you gave me when I eventually got through  to an agent he can't help me"
95931,568537547954991104,"VirginAmerica","lW?u8x48>Tha","Boarded my flight... No pretty lights, music, or TV's. _ Dear @VirginAmerica I'll never use travel sites again. I'm sorry. Take me back."
95974,568558478039625728,"United","lW?u8x48>Tha","@united can you you think about hiring some baggage attendants at EWR? Been waiting for bags for 1 hr. United = overcharged&amp;underserved"
95975,568558781090672640,"American","lW?u8x48>Tha","@AmericanAir flight 1137 dulles to miami.  What a disaster. You guys are blowing it and ruining my day."
95988,568563416501129216,"American","lW?u8x48>Tha","@AmericanAir if I miss a layover flight due to one of your delayed flights, and am stuck overnight do you guys pay for my hotel or what...?"
96006,568572404844212224,"SouthWest","lW?u8x48>Tha","@FlyFrontier ur departure record had no threat from @SouthwestAir . They suck more than u from MKE."
96013,568574526579208192,"Delta","lW?u8x48>Tha","@DeltaAssist trying to rebook a delayed flight and getting this error. Please help! http://t.co/D1lbVO59ID"
96023,568579388704292864,"United","lW?u8x48>Tha","@united - blamed weather lol 78 no wind and not a cloud in the sky!! Delayed both ways 4x!! RU kidding me to charge me for 1.5lb w/8 delays?"
96038,568584176401825792,"JetBlue","lW?u8x48>Tha","Who broke the gangway at Logan? My @JetBlue flight to @Flack4RIC delayed."
96083,568603705433567232,"JetBlue","lW?u8x48>Tha","@ESPNNYYankees @JetBlue Jet Blue rocks.  Everybody has a bad day."
96145,568634229094944768,"Delta","lW?u8x48>Tha","DL761 delayed 5 hours for a mechanical delay and @DeltaAssist @Delta won't provide a meal voucher? I should be there by now. #Cheap"
96221,568731825939615744,"Delta","lW?u8x48>Tha","@DeltaAssist Because of poor logistics, flight 4327 is delayed 30 minutes in order for them to ""de-ice"" the plane."
96257,568761226714484736,"United","lW?u8x48>Tha","Very disappointed in @united airlines. Very bad experience."
96320,568784239841431552,"SouthWest","lW?u8x48>Tha","@SouthwestAir I have been loyal to Southwest from the beginning but very unhappy about your devaluation."
96373,568801702658191360,"VirginAmerica","lW?u8x48>Tha","@united is a money sucking airline with terrible terrible customer service people. Makes me understand why I take @VirginAmerica always"
96405,568807442135392256,"Delta","lW?u8x48>Tha","Dl 1861 sign says delayed to 11:40 agent says 12. I hope they can make either one @DeltaAssist"
96431,568815495928901632,"JetBlue","lW?u8x48>Tha","back at the airport after my flight was cancelled. Now @JetBlue Wants to seat me in back rows. I picked my seat in the front for a reason _"
96554,568850531642253312,"SouthWest","lW?u8x48>Tha","@SouthwestAir 2 1/2 hours late, but I made it to sf! Maybe you can help me get on an earlier flight on Sunday :)"
96558,568850967673896960,"VirginAmerica","lW?u8x48>Tha","@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!"
96669,568890163016962048,"Delta","lW?u8x48>Tha","@DeltaAssist a flight delay?! seriously?!? "
96707,568899657817919488,"American","lW?u8x48>Tha","hey @AmericanAir YOU SUCK!!"
96759,568915699290284032,"SouthWest","lW?u8x48>Tha","@SouthwestAir WTF, my flight was delayed and then I go to board and my boarding pass has disappeared from the Southwest app!"
96766,568917550781865984,"VirginAmerica","lW?u8x48>Tha","@Irhlipring @halseymusic @VirginAmerica FUCK YOUR ART SKILLS KILL ME USJSNS THIS IS AMAZING"
96828,568936041798725632,"American","lW?u8x48>Tha","@AmericanAir more than hundred luggages lost on the flight 158 from Miami to Cancun. It's a shame. http://t.co/FM9hd8JQue"
96832,568936910640381952,"United","lW?u8x48>Tha","@ellembee @united Unacceptable."
96883,568954046700064768,"United","lW?u8x48>Tha","@united second time flying into Houston and 45+ mins waiting for luggage at baggage. Typical? Still waiting.."
96899,568959536809312256,"American","lW?u8x48>Tha","One can ALWAYS rely on @americanair to disappoint. 3hrs delay and counting! #shittyplane. Even the Canadians are mad!"
96983,568986413330345984,"American","lW?u8x48>Tha","@AmericanAir AA630 3 Eqpmt changes; hours of delay. No apology. Head FA won't discuss b/c """"it's obvious"""
96995,568994981303750656,"SouthWest","lW?u8x48>Tha","@HeyJebus @andydickey @united @Dyson @SouthwestAir It's a hell of a vacuum cleaner."
97038,569025695982071808,"United","lW?u8x48>Tha","Really hoping we don't miss this @united connection for flight 1191....,we're taxiing around waiting for a gate! Yikes!"
97063,569082058301169664,"Delta","lW?u8x48>Tha","@DeltaAssist I've been tweeting @delta all night but of course no one pays attention to main accts. This experience is atrocious and unsafe."
97069,569092580253675520,"JetBlue","lW?u8x48>Tha","@xNorth69 @Dedi51_ @JetBlue absolute fucking idiot"
97081,569103062297673728,"American","lW?u8x48>Tha","@AmericanAir been sitting on board one of your planes for an hour waiting for them to figure out what's wrong. Going to miss my flight. HELP"
97138,569139586124910592,"United","lW?u8x48>Tha","@united 15.99 for wireless?  Was 6.99 epic #fail . #greedy #piggy you are the worst!"
97154,569146045306793984,"SouthWest","lW?u8x48>Tha","@SouthwestAir I've been on hold for 2 hours!  When will you answer??"
97197,569157990965645312,"AlaskaAir","lW?u8x48>Tha","blame it on the icy conditions @AlaskaAir. I'm missing Mother's brunch!"
97244,569172396680175616,"United","lW?u8x48>Tha","@united on SFO-&gt;AUS UA343 2/17, IS9JX1; my seat appears to have had a mite problem. Dr recently confirmed over 50 bug bites were mites"
97323,569196241252282368,"United","lW?u8x48>Tha","@united really fucked my day up Hilo to LAX 2hr30min delay because of software? missed connection, getting home 8hrs later no upgrade nothin"
97375,569211645710495744,"United","lW?u8x48>Tha","@united I would like 2 speak @United VP of #CustExp Jimmy Samartzis! I sent a survey/email about my awful flight exp http://t.co/OtFZ7CygUQ"
97385,569216488814616576,"Delta","lW?u8x48>Tha","@DeltaAssist  I am on flight 5989 why is this flight delayed?"
97409,569221156504530944,"VirginAmerica","lW?u8x48>Tha","@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad"
97421,569224281663655936,"SouthWest","lW?u8x48>Tha","Hey @SouthwestAir, figure out how to make it easier to check into an international flight... This is getting ridiculous."
97422,569224332385189888,"United","lW?u8x48>Tha","Incompetence is the most frustrating @united"
97429,569225951122321408,"SouthWest","lW?u8x48>Tha","@SouthwestAir @RyanDuncanPT Same situation, on hold for 30+mins. Others saying took 2hrs to get thru. Really?"
97493,569239964438769664,"American","lW?u8x48>Tha","Kicking it backstage @FilmIndependent's #SpiritAwards w/ @duplaselton on @AmericanAir #LizzaOnTheGo http://t.co/0FV3lwFtIl"
97537,569251045723009024,"JetBlue","lW?u8x48>Tha","Worst customer service ever. Now I'm reminded of why I prefer @VirginAmerica and @JetBlue over @Delta. #unhappycustomer #poorcustomerservice"
